Return Date,product_id,store_id,quantity
30-Jul-24,3,15,1
30-Jul-24,639,15,1
5-Aug-24,719,13,1
5-Aug-24,1179,13,2
5-Aug-24,1204,13,1
15-Aug-24,1227,13,1
15-Aug-24,1486,13,1
15-Aug-24,118,11,1
15-Aug-24,128,3,2
15-Aug-24,308,11,1
15-Aug-24,475,11,1
16-Aug-24,588,11,1
16-Aug-24,899,16,2
23-Aug-24,982,11,1
23-Aug-24,1448,11,1
23-Aug-24,34,11,1
25-Aug-24,153,11,1
25-Aug-24,195,11,1
25-Aug-24,252,11,1
25-Aug-24,546,11,1
2-Sep-24,733,11,1
2-Sep-24,761,11,1
2-Sep-24,1487,11,1
2-Sep-24,317,24,1
2-Sep-24,764,11,1
21-Sep-24,848,11,1
21-Sep-24,1008,11,1
21-Sep-24,1124,11,1
21-Sep-24,1168,24,1
24-Sep-24,1443,24,1
24-Sep-24,1506,24,1
24-Sep-24,1530,11,1
24-Sep-24,230,17,2
25-Sep-24,271,17,1
25-Sep-24,292,24,2
25-Sep-24,348,6,1
29-Sep-24,465,6,1
29-Sep-24,485,24,2
29-Sep-24,514,24,1
29-Sep-24,588,6,1
29-Sep-24,601,17,2
29-Sep-24,698,6,1
29-Sep-24,817,24,1
29-Sep-24,933,17,1
6-Oct-24,970,24,1
6-Oct-24,1061,24,1
6-Oct-24,1083,17,2
6-Oct-24,1231,17,1
6-Oct-24,1321,17,1
6-Oct-24,1423,6,1
8-Oct-24,1423,24,1
8-Oct-24,1444,17,1
8-Oct-24,1461,17,2
13-Oct-24,39,17,1
13-Oct-24,130,6,2
13-Oct-24,134,3,1
17-Oct-24,169,6,1
17-Oct-24,207,3,2
29-Oct-24,337,3,1
29-Oct-24,419,6,1
29-Oct-24,444,6,1
2-Nov-24,487,7,1
5-Nov-24,612,6,2
5-Nov-24,685,6,1
5-Nov-24,699,3,1
5-Nov-24,716,3,1
12-Nov-24,801,17,1
12-Nov-24,821,7,1
12-Nov-24,902,6,2
12-Nov-24,919,6,1
12-Nov-24,1241,17,2
12-Nov-24,1355,6,1
12-Nov-24,1472,17,1
12-Nov-24,182,13,1
12-Nov-24,213,13,1
12-Nov-24,265,13,1
13-Nov-24,480,24,2
13-Nov-24,962,13,1
13-Nov-24,1410,16,1
13-Nov-24,146,16,1
13-Nov-24,404,16,1
13-Nov-24,601,17,1
24-Nov-24,668,16,1
24-Nov-24,714,17,1
24-Nov-24,902,17,1
24-Nov-24,999,17,1
2-Dec-24,1059,16,1
2-Dec-24,1088,17,2
2-Dec-24,1229,17,1
8-Dec-24,1285,17,1
8-Dec-24,1487,17,2
8-Dec-24,58,15,1
8-Dec-24,393,15,1
8-Dec-24,544,15,1
10-Dec-24,664,15,1
10-Dec-24,1361,23,2
10-Dec-24,1525,23,1
10-Dec-24,19,6,1
10-Dec-24,44,3,1
11-Dec-24,1182,6,1
11-Dec-24,1210,23,1
11-Dec-24,70,16,1
11-Dec-24,239,16,1
11-Dec-24,431,16,1
11-Dec-24,564,17,1
11-Dec-24,1154,17,1
29-Dec-24,1375,16,1
29-Dec-24,465,15,1
19-Jan-23,1075,13,1
19-Jan-23,1114,13,2
20-Jan-23,1286,13,2
20-Jan-23,178,17,1
20-Jan-23,477,16,1
20-Jan-23,564,17,1
20-Jan-23,658,17,1
21-Jan-23,834,16,2
21-Jan-23,896,16,1
21-Jan-23,1272,16,2
25-Jan-23,1293,16,2
25-Jan-23,309,17,2
2-Feb-23,336,23,1
3-Feb-23,455,7,1
18-Feb-23,568,7,2
18-Feb-23,611,17,1
18-Feb-23,982,7,1
18-Feb-23,1234,17,1
26-Feb-23,1342,17,1
26-Feb-23,1362,17,1
26-Feb-23,1448,17,1
27-Feb-23,1520,7,1
27-Feb-23,252,13,2
27-Feb-23,312,15,1
27-Feb-23,484,13,1
1-Mar-23,484,13,1
1-Mar-23,486,13,1
8-Mar-23,780,13,1
8-Mar-23,833,13,1
8-Mar-23,1036,13,1
8-Mar-23,1158,13,1
10-Mar-23,1196,13,2
10-Mar-23,1206,17,1
10-Mar-23,1256,13,1
16-Mar-23,1324,15,1
16-Mar-23,1365,13,1
18-Mar-23,1474,15,1
18-Mar-23,1496,17,1
18-Mar-23,59,3,2
18-Mar-23,512,3,1
4-Apr-23,929,3,1
4-Apr-23,1025,3,1
14-Apr-23,2,7,1
24-Apr-23,166,7,1
24-Apr-23,366,7,1
24-Apr-23,384,7,1
26-Apr-23,442,23,1
26-Apr-23,962,23,1
26-Apr-23,1309,7,1
26-Apr-23,1458,7,1
2-May-23,126,11,2
2-May-23,368,11,1
2-May-23,368,6,1
2-May-23,371,6,1
5-May-23,452,11,1
5-May-23,707,24,1
5-May-23,1039,11,1
15-May-23,1097,6,1
15-May-23,1289,24,1
15-May-23,1420,24,2
17-May-23,1439,11,1
17-May-23,254,23,1
17-May-23,8,24,1
29-May-23,80,11,1
29-May-23,103,7,1
4-Jun-23,679,11,1
4-Jun-23,701,11,1
4-Jun-23,779,24,1
4-Jun-23,827,7,1
4-Jun-23,859,24,1
14-Jun-23,950,7,1
14-Jun-23,1100,7,1
14-Jun-23,1212,11,1
14-Jun-23,1284,7,1
23-Jun-23,1491,11,1
27-Jun-23,348,3,1
27-Jun-23,517,3,1
27-Jun-23,993,3,1
27-Jun-23,509,24,1
2-Jul-23,658,6,1
2-Jul-23,663,24,1
2-Jul-23,804,24,1
2-Jul-23,938,24,1
4-Jul-23,1241,24,1
4-Jul-23,66,13,1
23-Jul-23,307,13,1
23-Jul-23,432,13,1
24-Jul-23,451,13,1
24-Jul-23,492,13,1
24-Jul-23,584,13,2
24-Jul-23,761,13,1
27-Jul-23,830,13,1
27-Jul-23,969,13,1
27-Jul-23,1406,7,1
27-Jul-23,1430,13,1
3-Aug-23,1465,7,1
3-Aug-23,122,24,1
3-Aug-23,126,24,2
3-Aug-23,146,24,1
3-Aug-23,938,24,2
7-Aug-23,1063,24,2
7-Aug-23,67,7,1
7-Aug-23,86,7,2
13-Aug-23,88,15,1
13-Aug-23,174,7,1
16-Aug-23,377,15,1
16-Aug-23,433,7,1
16-Aug-23,467,11,1
24-Aug-23,487,7,1
24-Aug-23,571,23,1
24-Aug-23,645,11,1
24-Aug-23,663,11,2
2-Sep-23,835,15,1
2-Sep-23,871,23,1
20-Sep-23,912,16,1
20-Sep-23,945,16,1
20-Sep-23,986,16,2
20-Sep-23,1172,7,2
20-Sep-23,1195,7,1
23-Sep-23,1250,15,1
23-Sep-23,1262,7,1
23-Sep-23,1431,11,1
27-Sep-23,153,11,1
27-Sep-23,198,11,1
27-Sep-23,356,16,1
27-Sep-23,469,11,1
29-Sep-23,510,16,1
29-Sep-23,732,16,2
14-Oct-23,969,11,2
14-Oct-23,1309,16,1
15-Oct-23,1486,16,1
15-Oct-23,171,6,1
17-Oct-23,1333,6,1
23-Oct-23,27,17,1
23-Oct-23,43,13,1
15-Nov-23,112,17,1
15-Nov-23,223,16,1
15-Nov-23,229,17,1
21-Nov-23,248,13,1
21-Nov-23,419,13,1
21-Nov-23,435,16,1
21-Nov-23,468,17,1
21-Nov-23,477,13,1
21-Nov-23,483,15,1
21-Nov-23,573,13,1
21-Nov-23,644,13,1
21-Nov-23,656,13,1
21-Nov-23,715,15,1
22-Nov-23,786,13,1
22-Nov-23,915,13,1
22-Nov-23,996,16,1
22-Nov-23,1016,17,1
22-Nov-23,1086,17,1
22-Nov-23,1125,13,2
24-Nov-23,1128,13,1
24-Nov-23,1148,15,1
24-Nov-23,1170,13,1
25-Nov-23,1175,13,1
25-Nov-23,1201,17,2
25-Nov-23,1219,17,1
5-Dec-23,1231,15,1
5-Dec-23,1305,13,1
5-Dec-23,1396,16,1
5-Dec-23,1529,15,1
8-Dec-23,61,13,1
8-Dec-23,203,3,2
21-Dec-23,291,3,1
21-Dec-23,504,3,1
21-Dec-23,535,3,2
21-Dec-23,632,6,2
21-Dec-23,782,6,2
25-Dec-23,1044,6,1
25-Dec-23,1446,3,1
25-Dec-23,1453,13,1
26-Dec-23,1478,3,1
4-Jan-24,143,3,1
4-Jan-24,343,3,1
10-Jan-24,448,11,1
10-Jan-24,669,3,1
10-Jan-24,790,11,1
10-Jan-24,950,11,2
10-Jan-24,998,3,1
10-Jan-24,412,7,1
10-Jan-24,687,7,2
11-Jan-24,992,7,2
16-Jan-24,1314,7,2
16-Jan-24,139,24,1
21-Jan-24,324,24,1
8-Feb-24,471,24,2
8-Feb-24,527,24,1
8-Feb-24,557,24,1
8-Feb-24,706,24,1
8-Feb-24,1265,24,1
10-Feb-24,1550,24,1
13-Feb-24,406,16,1
13-Feb-24,553,16,2
13-Feb-24,854,16,1
21-Feb-24,1166,16,1
21-Feb-24,1177,16,1
21-Feb-24,1343,16,1
21-Feb-24,1357,16,2
21-Feb-24,29,13,2
28-Feb-24,105,17,2
28-Feb-24,180,17,2
28-Feb-24,240,13,1
28-Feb-24,261,17,1
28-Feb-24,269,7,1
28-Feb-24,271,17,1
28-Feb-24,424,7,2
6-Mar-24,616,13,1
6-Mar-24,837,7,1
6-Mar-24,999,13,1
7-Mar-24,1053,7,1
7-Mar-24,1199,13,1
7-Mar-24,1324,7,1
7-Mar-24,1330,13,1
7-Mar-24,1426,13,1
7-Mar-24,1435,13,2
7-Mar-24,592,6,1
7-Mar-24,874,6,1
9-Mar-24,1533,6,2
9-Mar-24,24,13,1
9-Mar-24,62,13,1
25-Mar-24,79,13,1
29-Mar-24,250,13,1
29-Mar-24,1108,13,1
29-Mar-24,1145,13,1
29-Mar-24,1550,13,1
29-Mar-24,40,7,1
29-Mar-24,145,7,2
3-Apr-24,149,11,1
3-Apr-24,233,16,1
3-Apr-24,345,16,2
3-Apr-24,449,16,1
3-Apr-24,593,7,1
8-Apr-24,810,16,1
8-Apr-24,1185,7,1
14-Apr-24,1289,11,1
14-Apr-24,715,13,1
14-Apr-24,865,13,1
15-Apr-24,1178,13,1
15-Apr-24,427,15,1
15-Apr-24,777,23,1
15-Apr-24,854,15,2
24-Apr-24,1116,15,1
24-Apr-24,1180,15,1
24-Apr-24,1249,23,2
24-Apr-24,1432,23,1
24-Apr-24,82,3,2
11-May-24,299,6,1
11-May-24,400,15,1
11-May-24,1175,6,1
11-May-24,1261,6,1
11-May-24,1376,15,1
17-May-24,199,3,1
17-May-24,279,3,2
17-May-24,284,3,1
17-May-24,342,16,1
17-May-24,526,16,1
21-May-24,572,3,1
21-May-24,770,11,1
21-May-24,1339,3,1
21-May-24,1429,3,1
21-May-24,558,11,1
21-May-24,579,17,1
21-May-24,1230,17,1
21-May-24,1374,11,2
22-May-24,58,17,1
22-May-24,123,7,1
22-May-24,294,17,2
22-May-24,357,17,1
22-May-24,437,17,1
27-May-24,514,17,1
27-May-24,610,7,1
27-May-24,684,7,1
27-May-24,823,17,2
27-May-24,958,7,1
27-May-24,1022,17,1
2-Jun-24,1096,17,1
2-Jun-24,1285,17,1
11-Jun-24,1379,7,1
11-Jun-24,1431,7,1
11-Jun-24,113,16,1
11-Jun-24,905,16,1
11-Jun-24,961,16,1
23-Jun-24,1073,24,1
23-Jun-24,130,6,1
23-Jun-24,868,15,1
25-Jun-24,953,6,2
25-Jun-24,163,15,1
25-Jun-24,313,15,2
2-Jul-24,382,3,1
2-Jul-24,322,3,1
2-Jul-24,1096,3,1
7-Jul-24,1123,3,1
7-Jul-24,1155,3,2
10-Jul-24,1178,3,1
10-Jul-24,475,24,1
14-Jul-24,516,24,1
14-Jul-24,680,24,2
14-Jul-24,836,24,1
19-Jul-24,1287,24,2
19-Jul-24,1298,24,2
19-Jul-24,76,17,1
20-Aug-24,376,17,2
20-Aug-24,611,17,1
20-Aug-24,872,11,1
20-Aug-24,975,17,2
25-Aug-24,1005,11,1
25-Aug-24,1231,17,1
25-Aug-24,1357,17,1
25-Aug-24,1479,17,1
25-Aug-24,119,24,1
25-Aug-24,287,11,2
25-Aug-24,427,24,2
26-Aug-24,549,24,1
26-Aug-24,575,24,2
28-Aug-24,794,24,2
28-Aug-24,915,24,1
3-Sep-24,1266,11,2
3-Sep-24,1272,11,1
3-Sep-24,1407,11,1
3-Sep-24,1461,24,2
3-Sep-24,50,16,1
18-Sep-24,413,16,1
24-Sep-24,1256,16,1
26-Sep-24,1429,16,1
26-Sep-24,182,24,1
28-Sep-24,231,24,1
28-Sep-24,648,24,2
28-Sep-24,715,24,1
28-Sep-24,1036,24,1
28-Sep-24,1463,24,1
6-Oct-24,1475,24,1
7-Oct-24,22,17,1
7-Oct-24,49,23,1
12-Oct-24,57,23,1
12-Oct-24,79,23,1
12-Oct-24,399,17,2
12-Oct-24,641,17,1
12-Oct-24,645,6,1
12-Oct-24,734,23,1
15-Oct-24,798,6,1
15-Oct-24,860,17,1
15-Oct-24,1301,17,1
15-Oct-24,1376,17,2
15-Oct-24,469,13,1
18-Oct-24,29,15,2
18-Oct-24,258,15,1
18-Oct-24,850,15,1
18-Oct-24,1158,15,2
18-Oct-24,1522,6,1
17-Nov-24,1251,3,1
17-Nov-24,1417,3,2
17-Nov-24,1519,3,1
17-Nov-24,1050,7,1
17-Nov-24,1389,7,1
25-Nov-24,521,13,1
25-Nov-24,1132,13,1
26-Nov-24,132,15,2
26-Nov-24,381,3,1
26-Nov-24,468,3,1
28-Nov-24,517,15,1
28-Nov-24,541,3,1
28-Nov-24,1210,11,1
30-Nov-24,1395,16,1
30-Nov-24,1400,15,1
30-Nov-24,1450,11,1
30-Nov-24,1519,11,1
30-Nov-24,1519,16,1
5-Dec-24,428,6,1
5-Dec-24,812,6,1
5-Dec-24,1417,6,1
5-Dec-24,320,23,1
5-Dec-24,603,23,1
6-Dec-24,1232,15,1
6-Dec-24,1416,15,1
6-Dec-24,74,7,1
6-Dec-24,286,7,1
6-Dec-24,903,7,1
6-Dec-24,10,7,1
6-Dec-24,205,24,1
10-Dec-24,689,24,1
10-Dec-24,1008,24,1
10-Dec-24,1061,7,1
10-Dec-24,1151,7,1
14-Dec-24,1423,7,1
14-Dec-24,1432,24,1
14-Dec-24,264,11,2
14-Dec-24,585,24,1
14-Dec-24,767,24,1
14-Dec-24,774,11,2
27-Dec-24,1422,11,2
27-Dec-24,1437,11,2
27-Dec-24,69,6,1
3-Jan-23,125,15,1
3-Jan-23,240,15,1
3-Jan-23,298,6,1
5-Jan-23,334,15,1
5-Jan-23,574,6,1
5-Jan-23,595,11,1
12-Jan-23,616,6,1
12-Jan-23,770,6,1
19-Jan-23,832,11,1
19-Jan-23,861,6,1
19-Jan-23,1019,7,1
19-Jan-23,1106,7,2
19-Jan-23,1202,7,1
19-Jan-23,1346,7,2
20-Jan-23,1389,11,1
20-Jan-23,1451,6,1
12-Feb-23,1494,15,1
12-Feb-23,1540,11,1
12-Feb-23,87,7,1
13-Feb-23,432,7,1
13-Feb-23,1039,7,1
13-Feb-23,176,13,2
13-Feb-23,335,13,1
13-Feb-23,653,11,1
15-Feb-23,754,13,1
15-Feb-23,863,11,1
15-Feb-23,944,13,1
25-Feb-23,953,11,1
25-Feb-23,988,13,1
2-Mar-23,1064,11,1
2-Mar-23,1224,13,1
13-Mar-23,1392,13,1
13-Mar-23,618,13,1
13-Mar-23,845,13,1
13-Mar-23,879,23,2
21-Mar-23,1461,23,1
21-Mar-23,177,3,1
24-Mar-23,886,3,1
24-Mar-23,910,23,1
24-Mar-23,992,3,1
24-Mar-23,898,24,1
30-Mar-23,919,24,1
30-Mar-23,1488,24,1
30-Mar-23,258,17,1
4-Apr-23,259,17,1
4-Apr-23,407,17,1
4-Apr-23,464,3,1
5-Apr-23,630,3,1
5-Apr-23,862,17,1
7-Apr-23,1471,3,1
7-Apr-23,26,24,2
7-Apr-23,1204,24,1
7-Apr-23,1511,24,1
19-Apr-23,790,23,1
19-Apr-23,10,13,1
19-Apr-23,428,6,1
19-Apr-23,854,13,2
27-Apr-23,924,6,1
27-Apr-23,1213,13,1
27-Apr-23,1218,6,1
1-May-23,1477,6,1
1-May-23,4,15,1
1-May-23,28,13,2
9-May-23,159,13,1
9-May-23,374,13,2
9-May-23,570,15,1
14-May-23,577,15,1
16-May-23,598,15,1
16-May-23,821,6,1
21-May-23,1068,13,1
21-May-23,1118,15,1
21-May-23,1214,13,1
5-Jun-23,1452,13,1
5-Jun-23,1546,13,1
7-Jun-23,1264,7,1
7-Jun-23,123,17,1
12-Jun-23,325,16,1
12-Jun-23,325,3,1
12-Jun-23,336,3,1
14-Jun-23,675,17,2
22-Jun-23,772,16,1
22-Jun-23,832,3,2
5-Jul-23,893,16,2
5-Jul-23,954,23,1
5-Jul-23,1011,16,1
10-Jul-23,1043,23,1
10-Jul-23,1174,16,1
10-Jul-23,1208,3,1
10-Jul-23,1211,17,1
10-Jul-23,1321,16,1
10-Jul-23,1425,3,1
14-Jul-23,42,17,1
14-Jul-23,45,17,1
14-Jul-23,457,17,1
14-Jul-23,486,17,1
14-Jul-23,623,17,1
20-Jul-23,985,17,1
20-Jul-23,1098,17,1
23-Jul-23,1178,17,1
23-Jul-23,1211,17,1
23-Jul-23,1365,17,1
23-Jul-23,1413,17,1
23-Jul-23,17,17,1
23-Jul-23,466,17,1
1-Aug-23,668,17,1
4-Aug-23,755,17,1
4-Aug-23,1407,17,2
4-Aug-23,45,24,1
4-Aug-23,164,17,2
7-Aug-23,289,17,1
7-Aug-23,343,16,1
7-Aug-23,450,17,1
15-Aug-23,463,17,1
15-Aug-23,471,3,1
15-Aug-23,502,17,1
15-Aug-23,753,3,1
15-Aug-23,789,17,1
15-Aug-23,859,16,1
30-Aug-23,874,24,1
30-Aug-23,926,17,1
5-Sep-23,1206,17,1
5-Sep-23,1302,17,1
5-Sep-23,1418,17,1
6-Sep-23,1450,17,1
6-Sep-23,1525,16,1
6-Sep-23,261,16,1
6-Sep-23,267,15,1
8-Sep-23,453,16,1
8-Sep-23,552,15,1
9-Sep-23,664,15,1
9-Sep-23,714,11,1
9-Sep-23,779,16,1
19-Sep-23,907,16,1
9-Oct-23,947,15,1
9-Oct-23,995,15,2
9-Oct-23,1241,15,1
19-Oct-23,1454,15,1
19-Oct-23,370,16,1
19-Oct-23,666,16,1
19-Oct-23,1446,16,2
20-Oct-23,40,13,1
20-Oct-23,125,24,1
20-Oct-23,529,13,1
20-Oct-23,629,13,1
20-Oct-23,768,13,1
20-Oct-23,964,13,2
20-Oct-23,1118,13,1
22-Oct-23,1266,13,1
22-Oct-23,1432,13,2
22-Oct-23,265,15,1
22-Oct-23,458,15,1
22-Oct-23,688,15,1
1-Nov-23,1342,15,1
1-Nov-23,1396,15,1
1-Nov-23,1472,15,1
1-Nov-23,125,23,1
2-Nov-23,139,24,1
2-Nov-23,180,24,1
2-Nov-23,336,24,1
2-Nov-23,563,24,1
7-Nov-23,188,13,1
7-Nov-23,774,17,2
8-Nov-23,1031,17,1
8-Nov-23,1057,17,1
8-Nov-23,195,23,2
8-Nov-23,356,3,1
13-Nov-23,384,23,2
13-Nov-23,386,23,1
13-Nov-23,472,6,1
13-Nov-23,579,3,1
2-Dec-23,595,23,1
2-Dec-23,710,6,1
4-Dec-23,1187,23,1
4-Dec-23,1431,3,1
4-Dec-23,629,23,1
4-Dec-23,911,23,1
4-Dec-23,127,7,1
10-Dec-23,357,7,1
10-Dec-23,678,7,1
19-Dec-23,906,7,2
19-Dec-23,1354,7,2
19-Dec-23,322,17,2
19-Dec-23,332,17,1
19-Dec-23,405,11,2
29-Dec-23,566,17,1
29-Dec-23,581,17,1
3-Jan-24,632,17,2
3-Jan-24,709,17,1
3-Jan-24,727,11,1
3-Jan-24,735,11,2
5-Jan-24,845,17,1
5-Jan-24,882,17,1
10-Jan-24,959,17,1
10-Jan-24,1226,17,1
10-Jan-24,1337,17,1
19-Jan-24,1377,11,1
19-Jan-24,1406,11,2
19-Jan-24,1497,11,1
20-Jan-24,1503,17,1
20-Jan-24,561,3,1
20-Jan-24,1392,3,1
2-Feb-24,258,11,2
2-Feb-24,455,11,1
2-Feb-24,844,11,1
5-Feb-24,1353,11,1
5-Feb-24,1377,11,1
6-Feb-24,1515,11,2
6-Feb-24,1523,11,1
13-Feb-24,3,17,2
13-Feb-24,8,17,1
13-Feb-24,490,17,1
13-Feb-24,552,17,1
13-Feb-24,572,17,1
13-Feb-24,613,16,2
13-Feb-24,636,17,1
13-Feb-24,678,16,1
13-Feb-24,776,17,1
13-Feb-24,1098,16,1
20-Feb-24,1129,17,1
20-Feb-24,1140,17,1
20-Feb-24,1292,17,1
20-Feb-24,1398,17,1
3-Mar-24,1514,17,1
3-Mar-24,36,15,1
3-Mar-24,351,13,1
5-Mar-24,396,15,1
5-Mar-24,404,11,1
5-Mar-24,490,11,2
5-Mar-24,536,11,2
5-Mar-24,777,13,1
9-Mar-24,802,11,2
9-Mar-24,919,15,2
9-Mar-24,952,16,1
9-Mar-24,954,16,1
9-Mar-24,1154,15,1
18-Mar-24,1237,15,2
18-Mar-24,1418,11,1
18-Mar-24,1484,13,1
21-Mar-24,1490,6,1
21-Mar-24,1539,6,1
21-Mar-24,115,11,1
21-Mar-24,255,15,1
21-Mar-24,330,13,1
21-Mar-24,477,13,1
2-Apr-24,610,11,2
2-Apr-24,675,15,1
3-Apr-24,785,3,1
3-Apr-24,809,11,2
3-Apr-24,938,23,1
3-Apr-24,1012,11,1
3-Apr-24,1068,11,1
5-Apr-24,1142,13,1
5-Apr-24,1412,13,1
5-Apr-24,236,16,1
5-Apr-24,938,11,1
5-Apr-24,985,11,2
5-Apr-24,163,7,1
18-Apr-24,416,7,2
26-Apr-24,444,24,1
26-Apr-24,503,6,1
7-May-24,549,7,1
7-May-24,581,24,1
7-May-24,621,24,1
11-May-24,836,6,2
11-May-24,859,7,1
11-May-24,957,24,2
11-May-24,1021,24,1
11-May-24,1144,24,1
11-May-24,1149,7,2
13-May-24,1204,7,1
13-May-24,1403,24,1
13-May-24,1424,24,1
13-May-24,1439,24,1
21-May-24,1461,7,2
21-May-24,96,7,1
21-May-24,242,7,1
24-May-24,245,7,1
24-May-24,408,7,1
24-May-24,559,7,1
24-May-24,787,7,1
24-May-24,1148,7,1
24-May-24,180,13,1
24-May-24,562,17,1
24-May-24,617,17,1
24-May-24,887,17,1
12-Jun-24,908,17,1
21-Jun-24,1019,17,1
21-Jun-24,1099,13,1
23-Jun-24,1117,13,1
23-Jun-24,1410,13,1
23-Jun-24,59,7,1
23-Jun-24,62,24,1
23-Jun-24,234,7,1
25-Jun-24,311,7,1
25-Jun-24,325,7,1
25-Jun-24,364,7,2
9-Jul-24,387,3,1
9-Jul-24,469,24,1
9-Jul-24,476,24,1
12-Jul-24,613,15,1
14-Jul-24,631,15,1
14-Jul-24,644,15,2
14-Jul-24,687,3,1
14-Jul-24,782,16,2
14-Jul-24,797,3,1
14-Jul-24,904,24,2
14-Jul-24,918,7,1
18-Jul-24,929,7,2
18-Jul-24,1004,15,1
18-Jul-24,66,23,2
23-Jul-24,224,23,1
23-Jul-24,300,16,1
23-Jul-24,755,16,1
10-Aug-24,1009,23,1
10-Aug-24,1223,23,1
10-Aug-24,11,6,1
11-Aug-24,123,6,2
11-Aug-24,369,6,1
11-Aug-24,437,6,1
11-Aug-24,457,6,2
24-Aug-24,908,6,1
24-Aug-24,1512,6,1
24-Aug-24,54,17,1
27-Aug-24,739,17,1
27-Aug-24,554,3,1
28-Aug-24,820,15,1
28-Aug-24,1014,3,1
5-Sep-24,1253,6,2
5-Sep-24,1487,3,2
14-Sep-24,444,7,1
14-Sep-24,939,7,1
18-Sep-24,1392,7,1
18-Sep-24,1447,7,1
18-Sep-24,22,7,1
22-Sep-24,126,15,1
1-Oct-24,470,7,1
1-Oct-24,495,7,2
2-Oct-24,608,15,1
4-Oct-24,869,7,1
25-Oct-24,982,15,1
25-Oct-24,993,15,1
25-Oct-24,1194,7,1
25-Oct-24,1230,15,1
25-Oct-24,1232,15,1
25-Oct-24,1330,15,1
5-Nov-24,37,17,1
5-Nov-24,242,17,1
5-Nov-24,792,17,1
5-Nov-24,993,17,1
5-Nov-24,1136,17,1
6-Nov-24,1197,17,1
6-Nov-24,1418,17,1
6-Nov-24,18,15,1
6-Nov-24,169,13,1
6-Nov-24,184,13,1
6-Nov-24,305,13,1
11-Nov-24,485,13,1
11-Nov-24,900,15,1
14-Nov-24,1143,13,1
14-Nov-24,390,3,2
14-Nov-24,1086,3,1
14-Nov-24,1236,3,1
14-Nov-24,6,6,1
14-Nov-24,198,3,1
14-Nov-24,591,3,1
14-Nov-24,623,7,1
14-Nov-24,679,3,1
28-Nov-24,849,6,1
28-Nov-24,941,3,1
28-Nov-24,1040,6,1
7-Dec-24,1167,6,1
8-Dec-24,1273,6,1
8-Dec-24,1501,7,1
8-Dec-24,249,7,1
9-Dec-24,380,24,1
9-Dec-24,825,7,1
9-Dec-24,1018,24,1
9-Dec-24,1064,7,1
17-Dec-24,1142,24,1
17-Dec-24,1171,7,1
17-Dec-24,1337,24,2
20-Dec-24,660,24,1
20-Dec-24,1139,23,2
20-Dec-24,1428,24,1
20-Dec-24,165,17,1
20-Dec-24,165,6,1
20-Dec-24,403,6,1
20-Dec-24,451,6,1
20-Dec-24,583,17,1
20-Dec-24,626,17,1
5-Jan-23,672,17,1
5-Jan-23,693,17,1
18-Jan-23,809,17,1
18-Jan-23,1113,17,1
18-Jan-23,1423,6,1
18-Jan-23,1464,6,1
25-Jan-23,1556,6,2
25-Jan-23,120,3,1
27-Jan-23,177,3,1
27-Jan-23,409,3,1
2-Feb-23,435,3,1
2-Feb-23,558,3,1
2-Feb-23,643,3,1
3-Feb-23,1121,3,1
3-Feb-23,1290,3,1
3-Feb-23,1357,3,1
3-Feb-23,237,7,2
3-Feb-23,297,15,1
4-Feb-23,442,15,1
4-Feb-23,521,7,1
4-Feb-23,738,15,1
4-Feb-23,1089,7,1
15-Feb-23,1113,7,1
15-Feb-23,1187,15,1
15-Feb-23,1264,15,1
19-Feb-23,1342,7,1
19-Feb-23,1460,15,1
5-Mar-23,284,24,2
5-Mar-23,398,24,1
11-Mar-23,404,24,1
11-Mar-23,848,24,1
11-Mar-23,1537,24,1
11-Mar-23,90,24,1
14-Mar-23,202,16,1
14-Mar-23,261,3,1
15-Mar-23,351,3,1
15-Mar-23,544,3,1
15-Mar-23,694,3,1
15-Mar-23,800,11,2
15-Mar-23,880,3,1
22-Mar-23,1089,16,1
22-Mar-23,1196,16,2
22-Mar-23,1339,11,1
2-Apr-23,1360,16,2
9-Apr-23,1464,16,1
9-Apr-23,128,13,1
12-Apr-23,695,11,1
12-Apr-23,1004,13,1
12-Apr-23,1193,11,1
12-Apr-23,1482,11,1
27-Apr-23,1495,23,1
27-Apr-23,1555,13,1
27-Apr-23,16,15,2
27-Apr-23,536,15,1
27-Apr-23,710,15,1
27-Apr-23,774,15,1
27-Apr-23,937,15,1
29-Apr-23,1278,15,2
8-May-23,1456,15,1
8-May-23,350,6,1
8-May-23,577,13,2
8-May-23,649,13,1
19-May-23,836,13,1
19-May-23,1167,13,1
19-May-23,1207,13,1
19-May-23,1268,13,2
19-May-23,1401,6,2
19-May-23,1156,23,1
21-May-23,36,6,1
21-May-23,172,17,1
21-May-23,328,16,1
22-May-23,394,6,2
27-May-23,470,16,1
27-May-23,553,6,2
27-May-23,688,16,1
7-Jun-23,713,6,1
7-Jun-23,743,16,1
10-Jun-23,778,23,1
10-Jun-23,913,16,1
10-Jun-23,944,16,1
15-Jun-23,1177,17,2
15-Jun-23,1233,6,2
17-Jun-23,1320,16,1
17-Jun-23,1362,16,1
28-Jun-23,1386,16,1
28-Jun-23,1386,17,1
28-Jun-23,1402,16,1
28-Jun-23,1454,23,2
3-Jul-23,22,17,1
6-Jul-23,337,16,1
6-Jul-23,353,16,1
6-Jul-23,357,17,1
23-Jul-23,485,16,2
23-Jul-23,514,16,1
23-Jul-23,615,16,1
